replicate,group,ga,p
17,G2,10.6,0.597349488500249
17,G2,10.7,0.598089385963222
17,G2,10.8,0.598829110555074
17,G2,10.9,0.5995686447319493
17,G2,11.0,0.6003079947448052
17,G2,11.1,0.6010471640522782
17,G2,11.2,0.601786133823761
17,G2,11.3,0.602524910883455
17,G2,11.4,0.6032634980859601
17,G2,11.5,0.604001875851146
17,G2,11.6,0.6047400595608641
17,G2,11.7,0.6054780324333678
17,G2,11.8,0.6062157936449357
17,G2,11.9,0.6069533537436447
17,G2,12.0,0.6076906889663454
17,G2,12.1,0.608427807981665
17,G2,12.2,0.6091647156434102
17,G2,12.3,0.6099013889559717
17,G2,12.4,0.6106378440530595
17,G2,12.5,0.6113740699474132
17,G2,12.6,0.6121100565127202
17,G2,12.7,0.6128458203911946
17,G2,12.8,0.6135813361633929
17,G2,12.9,0.614316611371166
17,G2,13.0,0.6150516537449362
17,G2,13.1,0.6157864380443799
17,G2,13.2,0.6165209774918474
17,G2,13.3,0.617255271880764
17,G2,13.4,0.6179892977699433
17,G2,13.5,0.6187230788168984
17,G2,13.6,0.6194565911435563
17,G2,13.7,0.6201898360733886
17,G2,13.8,0.6209228297245187
17,G2,13.9,0.6216555387538434
17,G2,14.0,0.6223879771889778
17,G2,14.1,0.6231201527894166
17,G2,14.2,0.623852032851771
17,G2,14.3,0.6245836457858706
17,G2,14.4,0.6253149720965305
17,G2,14.5,0.6260460015296666
17,G2,14.6,0.6267767586577059
17,G2,14.7,0.6275072093775353
17,G2,14.8,0.6282373648093166
17,G2,14.9,0.6289672359313283
17,G2,15.0,0.6296967887689051
17,G2,15.1,0.6304260479170491
17,G2,15.2,0.6311550044278516
17,G2,15.3,0.6318836349803516
17,G2,15.4,0.63261197218814
17,G2,15.5,0.6333399817763714
17,G2,15.6,0.6340676700116711
17,G2,15.7,0.6347950547867576
17,G2,15.8,0.6355220971240164
17,G2,15.9,0.636248817904906
17,G2,16.0,0.6369752214663538
17,G2,16.1,0.6377012705731336
17,G2,16.2,0.6384270041972221
17,G2,16.3,0.6391523931758029
17,G2,16.4,0.639877430177978
17,G2,16.5,0.6406021454605815
17,G2,16.6,0.6413264956094188
17,G2,16.7,0.6420504976757042
17,G2,16.8,0.6427741640110681
17,G2,16.9,0.6434974521804828
17,G2,17.0,0.6442203991959994
17,G2,17.1,0.6449429866779804
17,G2,17.2,0.6456651921253199
17,G2,17.3,0.6463870555749083
17,G2,17.4,0.6471085339466924
17,G2,17.5,0.647829637739911
17,G2,17.6,0.6485503867797038
17,G2,17.7,0.6492707355918406
17,G2,17.8,0.6499907144145219
17,G2,17.9,0.6507103211853141
17,G2,18.0,0.6514295161078153
17,G2,18.1,0.6521483473013477
17,G2,18.2,0.6528667760968758
17,G2,18.3,0.6535848011919112
17,G2,18.4,0.6543024557108068
17,G2,18.5,0.6550196858652294
17,G2,18.6,0.6557365170647877
17,G2,18.7,0.6564529620682532
17,G2,18.8,0.6571689693760973
17,G2,18.9,0.6578845899368229
17,G2,19.0,0.6585997940113834
17,G2,19.1,0.6593145622412647
17,G2,19.2,0.660028940572671
17,G2,19.3,0.660742876396411
17,G2,19.4,0.6614563867553506
17,G2,19.5,0.6621694919318017
17,G2,19.6,0.6628821385783803
17,G2,19.7,0.6635943704700218
17,G2,19.8,0.6643061735799828
17,G2,19.9,0.6650175100684763
17,G2,20.0,0.6657284372023093
17,G2,20.1,0.6664389042023018
17,G2,20.2,0.6671489178695402
17,G2,20.3,0.6678585098787949
17,G2,20.4,0.6685676215409657
17,G2,20.5,0.669276288258269
17,G2,20.6,0.6699845152590759
17,G2,20.7,0.6706922480867779
17,G2,20.8,0.6713995493217038
17,G2,20.9,0.672106377364752
17,G2,21.0,0.6728127189619695
17,G2,21.1,0.6735186236197906
17,G2,21.2,0.6742240283725676
17,G2,21.3,0.6749289591396762
17,G2,21.4,0.6756334352729241
17,G2,21.5,0.6763373953934301
17,G2,21.6,0.6770408975096782
17,G2,21.7,0.6777439154538786
17,G2,21.8,0.6784464152866634
17,G2,21.9,0.6791484596118329
17,G2,22.0,0.6798499881117088
17,G2,22.1,0.6805510147123961
17,G2,22.2,0.6812515705341629
17,G2,22.3,0.6819515906650643
17,G2,22.4,0.6826511225297646
17,G2,22.5,0.6833501616344714
17,G2,22.6,0.6840486522837472
17,G2,22.7,0.6847466672858145
17,G2,22.8,0.6854441527788
17,G2,22.9,0.6861411057914383
17,G2,23.0,0.6868375752165983
17,G2,23.1,0.6875334878385998
17,G2,23.2,0.6882288810192191
17,G2,23.3,0.6889237710597794
17,G2,23.4,0.6896180889580926
17,G2,23.5,0.6903119078182148
17,G2,23.6,0.6910051875440136
17,G2,23.7,0.6916979006096378
17,G2,23.8,0.6923901133043212
17,G2,23.9,0.6930817551457478
17,G2,24.0,0.6937728494932777
17,G2,24.1,0.6944634250463783
17,G2,24.2,0.6951534100861372
17,G2,24.3,0.6958428672981714
17,G2,24.4,0.6965317774007882
17,G2,24.5,0.6972200890413729
17,G2,24.6,0.697907882987032
17,G2,24.7,0.6985950925977622
17,G2,24.8,0.699281725658155
17,G2,24.9,0.6999678268104701
17,G2,25.0,0.7006533184909693
18,G1,10.0,0.7841206860728526
18,G1,10.1,0.7848073947993077
18,G1,10.2,0.785492977612765
18,G1,10.3,0.7861774367677546
18,G1,10.4,0.7868607751592858
18,G1,10.5,0.7875429971790743
18,G1,10.6,0.7882240835972534
18,G1,10.7,0.7889040354943898
18,G1,10.8,0.7895828582057607
18,G1,10.9,0.7902605507830835
18,G1,11.0,0.7909371066014463
18,G1,11.1,0.7916125174077527
18,G1,11.2,0.7922867855531313
18,G1,11.3,0.7929599110038644
18,G1,11.4,0.7936318999438863
18,G1,11.5,0.7943027323114162
18,G1,11.6,0.7949724101807323
18,G1,11.7,0.7956409393510978
18,G1,11.8,0.7963083219255546
18,G1,11.9,0.7969745407131513
18,G1,12.0,0.7976395960071735
18,G1,12.1,0.7983034920034183
18,G1,12.2,0.7989662292606836
18,G1,12.3,0.7996278036293316
18,G1,12.4,0.8002882046760273
18,G1,12.5,0.8009474337480238
18,G1,12.6,0.8016054929947364
18,G1,12.7,0.8022623894431831
18,G1,12.8,0.802918101618319
18,G1,12.9,0.8035726311211138
18,G1,13.0,0.8042259861755189
18,G1,13.1,0.8048781671994599
18,G1,13.2,0.8055291598198525
18,G1,13.3,0.8061789628192663
18,G1,13.4,0.8068275786296916
18,G1,13.5,0.8074750089150183
18,G1,13.6,0.8081212545466003
18,G1,13.7,0.8087663000124702
18,G1,13.8,0.8094101473150925
18,G1,13.9,0.8100528010650396
18,G1,14.0,0.8106942672681611
18,G1,14.1,0.8113345246339124
18,G1,14.2,0.811973575017427
18,G1,14.3,0.8126114261324067
18,G1,14.4,0.81324807835466
18,G1,14.5,0.8138835223822406
18,G1,14.6,0.8145177516552561
18,G1,14.7,0.815150769698245
18,G1,14.8,0.8157825780606043
18,G1,14.9,0.8164131822368493
18,G1,15.0,0.8170425622678051
18,G1,15.1,0.8176707211426244
18,G1,15.2,0.8182976652733688
18,G1,15.3,0.8189233993579951
18,G1,15.4,0.8195479037616835
18,G1,15.5,0.8201711794843987
18,G1,15.6,0.8207932333518533
18,G1,15.7,0.8214140667740341
18,G1,15.8,0.8220336739301772
18,G1,15.9,0.8226520451885097
18,G1,16.0,0.8232691833407787
18,G1,16.1,0.8238850916940901
18,G1,16.2,0.8244997774387094
18,G1,16.3,0.8251132190630451
18,G1,16.4,0.8257254181712823
18,G1,16.5,0.8263363849424111
18,G1,16.6,0.8269461216911971
18,G1,16.7,0.8275546110438556
18,G1,16.8,0.8281618533475391
18,G1,16.9,0.8287678533199501
18,G1,17.0,0.8293726139005272
18,G1,17.1,0.8299761333531102
18,G1,17.2,0.8305783983707966
18,G1,17.3,0.8311794112369751
18,G1,17.4,0.8317791777402215
18,G1,17.5,0.8323777050834829
18,G1,17.6,0.8329749709309395
18,G1,17.7,0.8335709774340949
18,G1,17.8,0.8341657348248296
18,G1,17.9,0.8347592446017285
18,G1,18.0,0.8353514945188298
18,G1,18.1,0.8359424806163012
18,G1,18.2,0.8365322070183648
18,G1,18.3,0.8371206773612078
18,G1,18.4,0.8377078954201098
18,G1,18.5,0.8382938422273851
18,G1,18.6,0.8388785216090009
18,G1,18.7,0.8394619408887644
18,G1,18.8,0.8400441064099583
18,G1,18.9,0.8406249968551728
18,G1,19.0,0.8412046138972382
18,G1,19.1,0.8417829668411003
18,G1,19.2,0.8423600580342436
18,G1,19.3,0.8429358796493598
18,G1,19.4,0.8435104233843658
18,G1,19.5,0.8440836935051238
18,G1,19.6,0.8446556942515993
18,G1,19.7,0.8452264326642137
18,G1,19.8,0.8457958872649104
18,G1,19.9,0.8463640609652918
18,G1,20.0,0.8469309643632511
18,G1,20.1,0.8474966016904235
18,G1,20.2,0.8480609536550728
18,G1,20.3,0.8486240215850716
18,G1,20.4,0.8491858124276104
18,G1,20.5,0.8497463306091302
18,G1,20.6,0.8503055714289951
18,G1,20.7,0.8508635241111453
18,G1,20.8,0.8514201914200047
18,G1,20.9,0.8519755800144483
18,G1,21.0,0.8525296979853193
18,G1,21.1,0.8530825224965141
18,G1,21.2,0.8536340559564052
18,G1,21.3,0.8541843107060562
18,G1,21.4,0.8547332898239445
18,G1,21.5,0.8552809776954832
18,G1,21.6,0.855827373328514
18,G1,21.7,0.8563724814168981
18,G1,21.8,0.8569163077980161
18,G1,21.9,0.8574588535784815
18,G1,22.0,0.8580001021846413
18,G1,22.1,0.8585400573197085
18,G1,22.2,0.8590787276015
18,G1,22.3,0.8596161205772364
18,G1,22.4,0.8601522138034595
18,G1,22.5,0.8606870096195357
18,G1,22.6,0.8612205194515877
18,G1,22.7,0.8617527467175083
18,G1,22.8,0.8622836812688647
18,G1,22.9,0.8628133165757297
18,G1,23.0,0.8633416581663482
18,G1,23.1,0.8638687116873117
18,G1,23.2,0.8643944829928107
18,G1,23.3,0.8649189515357721
18,G1,23.4,0.8654421212292401
18,G1,23.5,0.8659640027828922
18,G1,23.6,0.866484602559871
18,G1,23.7,0.8670038999021296
18,G1,23.8,0.8675218963095431
18,G1,23.9,0.8680386015429449
18,G1,24.0,0.8685540206914505
18,G1,24.1,0.8690681469101723
18,G1,24.2,0.8695809713121483
18,G1,24.3,0.8700924976494078
18,G1,24.4,0.8706027334975698
18,G1,24.5,0.871111686751063
18,G1,24.6,0.8716193354502434
18,G1,24.7,0.8721256816438876
18,G1,24.8,0.8726307396181084
18,G1,24.9,0.8731345138294914
18,G1,25.0,0.8736369860641583
18,G2,10.0,0.655548933014418
18,G2,10.1,0.656375150534638
18,G2,10.2,0.6572008362157208
18,G2,10.3,0.6580259648467172
18,G2,10.4,0.6588505578323661
18,G2,10.5,0.6596746100035659
18,G2,10.6,0.6604981301028265
18,G2,10.7,0.661321069524374
18,G2,10.8,0.662143450617382
18,G2,10.9,0.6629652754537472
18,G2,11.0,0.6637865514311319
18,G2,11.1,0.6646072389527651
18,G2,11.2,0.6654273404867619
18,G2,11.3,0.6662468737957392
18,G2,11.4,0.6670658289705599
18,G2,11.5,0.6678842048493565
18,G2,11.6,0.6687019658199342
18,G2,11.7,0.6695191348970069
18,G2,11.8,0.6703357092460103
18,G2,11.9,0.671151701618103
18,G2,12.0,0.6719670565243459
18,G2,12.1,0.6727817958314254
18,G2,12.2,0.673595928629941
18,G2,12.3,0.6744094536751537
18,G2,12.4,0.6752223462664728
18,G2,12.5,0.6760345931434395
18,G2,12.6,0.6768462180740975
18,G2,12.7,0.6776572084022219
18,G2,12.8,0.6784675734573908
18,G2,12.9,0.6792772676661224
18,G2,13.0,0.680086313589052
18,G2,13.1,0.6808947126380528
18,G2,13.2,0.6817024782419037
18,G2,13.3,0.6825095556261549
18,G2,13.4,0.6833159591693506
18,G2,13.5,0.6841217062310947
18,G2,13.6,0.6849267895956009
18,G2,13.7,0.6857311970152296
18,G2,13.8,0.686534900776733
18,G2,13.9,0.6873379278921077
18,G2,14.0,0.6881402682143669
18,G2,14.1,0.6889419373362352
18,G2,14.2,0.6897428809979862
18,G2,14.3,0.6905431212696981
18,G2,14.4,0.6913426641202352
18,G2,14.5,0.6921415197096811
18,G2,14.6,0.692939642532883
18,G2,14.7,0.6937370349866728
18,G2,14.8,0.6945337208634563
18,G2,14.9,0.6953296877648257
18,G2,15.0,0.6961249359616145
18,G2,15.1,0.6969194253147509
18,G2,15.2,0.6977131845475366
18,G2,15.3,0.698506207427065
18,G2,15.4,0.6992985124512885
18,G2,15.5,0.7000900393453205
18,G2,15.6,0.7008808096112911
18,G2,15.7,0.7016708348783567
18,G2,15.8,0.7024601177161544
18,G2,15.9,0.703248627796521
18,G2,16.0,0.7040363514319672
18,G2,16.1,0.7048233193384169
18,G2,16.2,0.7056095139191664
18,G2,16.3,0.706394948515566
18,G2,16.4,0.7071795730655551
18,G2,16.5,0.707963413873007
18,G2,16.6,0.7087464707317893
18,G2,16.7,0.7095287627576838
18,G2,16.8,0.7103102289992134
18,G2,16.9,0.7110908838728709
18,G2,17.0,0.7118707495436122
18,G2,17.1,0.7126498187473546
18,G2,17.2,0.7134280772434487
18,G2,17.3,0.714205495805649
18,G2,17.4,0.7149821084369419
18,G2,17.5,0.7157578977781232
18,G2,17.6,0.7165328866391081
18,G2,17.7,0.7173070163522368
18,G2,17.8,0.7180803091840617
18,G2,17.9,0.7188527733060123
18,G2,18.0,0.7196244233531556
18,G2,18.1,0.7203952065226937
18,G2,18.2,0.7211651262082543
18,G2,18.3,0.7219342117615019
18,G2,18.4,0.7227024492242958
18,G2,18.5,0.7234698392568149
18,G2,18.6,0.7242363380696426
18,G2,18.7,0.7250019805503449
18,G2,18.8,0.725766755964279
18,G2,18.9,0.7265306890436481
18,G2,19.0,0.7272937152063861
18,G2,19.1,0.7280558560453231
18,G2,19.2,0.7288171242489621
18,G2,19.3,0.7295775280594925
18,G2,19.4,0.7303370301296771
18,G2,19.5,0.7310956172640489
18,G2,19.6,0.7318533266856738
18,G2,19.7,0.732610137523818
18,G2,19.8,0.733366064783974
18,G2,19.9,0.7341210551065322
18,G2,20.0,0.7348751398540073
18,G2,20.1,0.7356283150625711
18,G2,20.2,0.7363806069257232
18,G2,20.3,0.7371319473068311
18,G2,20.4,0.7378823534207525
18,G2,20.5,0.73863184911653
18,G2,20.6,0.7393804290308045
18,G2,20.7,0.7401280758695375
18,G2,20.8,0.7408747597283245
18,G2,20.9,0.7416205211084799
18,G2,21.0,0.7423653374131884
18,G2,21.1,0.743109235826429
18,G2,21.2,0.7438521542159713
18,G2,21.3,0.7445941179788311
18,G2,21.4,0.7453351336299199
18,G2,21.5,0.74607522254905
18,G2,21.6,0.746814323633704
18,G2,21.7,0.7475524420942811
18,G2,21.8,0.7482896123002912
18,G2,21.9,0.7490258197695714
18,G2,22.0,0.749761063874635
18,G2,22.1,0.7504952994996061
18,G2,22.2,0.7512285668948582
18,G2,22.3,0.7519608500654964
18,G2,22.4,0.7526921804181448
18,G2,22.5,0.7534224895579276
18,G2,22.6,0.754151798717553
18,G2,22.7,0.7548801227580765
18,G2,22.8,0.7556074744725373
18,G2,22.9,0.7563338098325111
18,G2,23.0,0.7570591172935687
18,G2,23.1,0.7577834387624492
18,G2,23.2,0.7585067521778079
18,G2,23.3,0.7592290723481061
18,G2,23.4,0.7599503434873418
18,G2,23.5,0.7606706029010787
18,G2,23.6,0.7613898419805079
18,G2,23.7,0.7621080929019606
18,G2,23.8,0.7628252839846928
18,G2,23.9,0.7635414327951191
18,G2,24.0,0.7642565639229879
18,G2,24.1,0.7649706767899916
18,G2,24.2,0.7656837486808097
18,G2,24.3,0.7663957501870146
18,G2,24.4,0.7671067282558385
18,G2,24.5,0.7678166555207095
18,G2,24.6,0.7685255623512381
18,G2,24.7,0.7692333840001019
18,G2,24.8,0.769940150228022
18,G2,24.9,0.770645863802561
18,G2,25.0,0.7713505528891227
19,G1,10.0,0.7672172484615891
19,G1,10.1,0.7677515264710194
19,G1,10.2,0.7682851994492401
19,G1,10.3,0.7688182915345909
19,G1,10.4,0.7693507927314897
19,G1,10.5,0.7698826816839266
19,G1,10.6,0.7704139806871989
19,G1,10.7,0.7709446927353987
19,G1,10.8,0.7714747887188287
19,G1,10.9,0.7720042847894014
19,G1,11.0,0.7725331942564795
19,G1,11.1,0.773061490112644
19,G1,11.2,0.7735891750710167
19,G1,11.3,0.7741162696397106
19,G1,11.4,0.7746427564317006
19,G1,11.5,0.7751686211280676
19,G1,11.6,0.7756938889614523
19,G1,11.7,0.7762185541836648
19,G1,11.8,0.7767425916486264
19,G1,11.9,0.7772660229882603
19,G1,12.0,0.7777888541556778
19,G1,12.1,0.7783110556924181
19,G1,12.2,0.7788326411835286
19,G1,12.3,0.7793536265587327
19,G1,12.4,0.779873985958396
19,G1,12.5,0.780393717760179
19,G1,12.6,0.780912844599737
19,G1,12.7,0.7814313521769837
19,G1,12.8,0.7819492225669905
19,G1,12.9,0.7824664801404766
19,G1,13.0,0.782983123778141
19,G1,13.1,0.7834991255609413
19,G1,13.2,0.7840145054555246
19,G1,13.3,0.784529272628941
19,G1,13.4,0.7850433987968941
19,G1,13.5,0.7855568923810362
19,G1,13.6,0.7860697726298713
19,G1,13.7,0.7865820164493033
19,G1,13.8,0.7870936162572938
19,G1,13.9,0.7876045975444163
19,G1,14.0,0.7881149485185721
19,G1,14.1,0.7886246482201005
19,G1,14.2,0.789133720424041
19,G1,14.3,0.7896421677042073
19,G1,14.4,0.7901499601108697
19,G1,14.5,0.79065711518163
19,G1,14.6,0.7911636466334968
19,G1,14.7,0.7916695259940361
19,G1,14.8,0.7921747572334542
19,G1,14.9,0.7926793621659199
19,G1,15.0,0.7931833213715989
19,G1,15.1,0.793686621366152
19,G1,15.2,0.7941892891614892
19,G1,15.3,0.7946913174878867
19,G1,15.4,0.79519268086074
19,G1,15.5,0.7956934030941422
19,G1,15.6,0.7961934895847902
19,G1,15.7,0.7966929093835063
19,G1,15.8,0.7971916781398622
19,G1,15.9,0.797689812190466
19,G1,16.0,0.7981872838518131
19,G1,16.1,0.7986840932762547
19,G1,16.2,0.7991802638718688
19,G1,16.3,0.7996757798343811
19,G1,16.4,0.8001706234476392
19,G1,16.5,0.8006648212636566
19,G1,16.6,0.8011583706219167
19,G1,16.7,0.8016512433844598
19,G1,16.8,0.802143461502412
19,G1,16.9,0.8026350334129816
19,G1,17.0,0.8031259295630692
19,G1,17.1,0.8036161606773586
19,G1,17.2,0.8041057463530433
19,G1,17.3,0.8045946612986776
19,G1,17.4,0.8050828998096151
19,G1,17.5,0.8055704882875254
19,G1,17.6,0.8060574134830387
19,G1,17.7,0.806543654723861
19,G1,17.8,0.8070292374303526
19,G1,17.9,0.8075141632910928
19,G1,18.0,0.807998402036596
19,G1,18.1,0.8084819726010695
19,G1,18.2,0.80896488863146
19,G1,18.3,0.8094471205115324
19,G1,18.4,0.8099286737045815
19,G1,18.5,0.8104095709403346
19,G1,18.6,0.8108897908552017
19,G1,18.7,0.8113693212066235
19,G1,18.8,0.8118481903905628
19,G1,18.9,0.8123263893598973
19,G1,19.0,0.8128038930581307
19,G1,19.1,0.8132807270215069
19,G1,19.2,0.8137568959121237
19,G1,19.3,0.8142323679455251
19,G1,19.4,0.8147071604452815
19,G1,19.5,0.8151812898140774
19,G1,19.6,0.8156547272181115
19,G1,19.7,0.8161274742285285
19,G1,19.8,0.8165995550470531
19,G1,19.9,0.8170709522877704
19,G1,20.0,0.8175416488179015
19,G1,20.1,0.8180116731993495
19,G1,20.2,0.818481021005394
19,G1,20.3,0.8189496641828894
19,G1,20.4,0.8194176264548028
19,G1,20.5,0.8198849157527359
19,G1,20.6,0.8203515011500132
19,G1,20.7,0.8208173957197141
19,G1,20.8,0.8212826191243447
19,G1,20.9,0.8217471442776966
19,G1,21.0,0.822210967499127
19,G1,21.1,0.8226741154626939
19,G1,21.2,0.8231365739885181
19,G1,21.3,0.823598322639682
19,G1,21.4,0.8240593884056299
19,G1,21.5,0.824519771911398
19,G1,21.6,0.8249794426888183
19,G1,21.7,0.8254384216627917
19,G1,21.8,0.8258967213943594
19,G1,21.9,0.8263543116259406
19,G1,22.0,0.8268111997230658
19,G1,22.1,0.8272674086767156
19,G1,22.2,0.8277229152951686
19,G1,22.3,0.8281777091104521
19,G1,22.4,0.8286318193621961
19,G1,22.5,0.8290852351932042
19,G1,22.6,0.8295379326331725
19,G1,22.7,0.8299899382279297
19,G1,22.8,0.8304412560707499
19,G1,22.9,0.8308918540470733
19,G1,23.0,0.8313417506251071
19,G1,23.1,0.8317909623799258
19,G1,23.2,0.8322394594221046
19,G1,23.3,0.832687244818954
19,G1,23.4,0.8331343433677918
19,G1,23.5,0.833580736090721
19,G1,23.6,0.8340264068309344
19,G1,23.7,0.8344713856762123
19,G1,23.8,0.8349156666271977
19,G1,23.9,0.8353592219606469
19,G1,24.0,0.8358020768367113
19,G1,24.1,0.8362442387942135
19,G1,24.2,0.8366856756990563
19,G1,24.3,0.8371264028593056
19,G1,24.4,0.8375664396075171
19,G1,24.5,0.8380057577305784
19,G1,24.6,0.8384443553897611
19,G1,24.7,0.8388822593806274
19,G1,24.8,0.8393194544784774
19,G1,24.9,0.8397559207387253
19,G1,25.0,0.8401916867798516
19,G2,10.0,0.6902446109825784
19,G2,10.1,0.6908458781610871
19,G2,10.2,0.6914467505303239
19,G2,10.3,0.6920472118807637
19,G2,10.4,0.6926472795515513
19,G2,10.5,0.6932469457021904
19,G2,10.6,0.6938462047103852
19,G2,10.7,0.694445054835297
19,G2,10.8,0.6950435040345031
19,G2,10.9,0.6956415451900673
19,G2,11.0,0.6962391620973948
19,G2,11.1,0.6968363796689933
19,G2,11.2,0.697433187413873
19,G2,11.3,0.6980295604055832
19,G2,11.4,0.6986255303646589
19,G2,11.5,0.6992210822444874
19,G2,11.6,0.6998162046975167
19,G2,11.7,0.7004109093096199
19,G2,11.8,0.7010051922123459
19,G2,11.9,0.701599048268486
19,G2,12.0,0.7021924703300826
19,G2,12.1,0.702785473471805
19,G2,12.2,0.7033780482268449
19,G2,12.3,0.7039701739891845
19,G2,12.4,0.7045618814044686
19,G2,12.5,0.705153157759953
19,G2,12.6,0.7057439791757131
19,G2,12.7,0.7063343751738687
19,G2,12.8,0.7069243324108255
19,G2,12.9,0.7075138409361599
19,G2,13.0,0.7081029081281767
19,G2,13.1,0.7086915340937803
19,G2,13.2,0.7092797144182773
19,G2,13.3,0.7098674359722263
19,G2,13.4,0.7104547203397279
19,G2,13.5,0.7110415569661952
19,G2,13.6,0.7116279215455001
19,G2,13.7,0.7122138478048939
19,G2,13.8,0.7127993225021504
19,G2,13.9,0.7133843237553792
19,G2,14.0,0.7139688762204133
19,G2,14.1,0.7145529703151905
19,G2,14.2,0.7151365971706365
19,G2,14.3,0.7157197586006235
19,G2,14.4,0.7163024620949122
19,G2,14.5,0.7168847001664347
19,G2,14.6,0.7174664553207563
19,G2,14.7,0.7180477559368982
19,G2,14.8,0.7186285904502904
19,G2,14.9,0.7192089297590355
19,G2,15.0,0.7197888118322242
19,G2,15.1,0.7203682207292708
19,G2,15.2,0.7209471399674052
19,G2,15.3,0.7215255873338804
19,G2,15.4,0.7221035569475885
19,G2,15.5,0.7226810422988417
19,G2,15.6,0.7232580375340637
19,G2,15.7,0.7238345592131464
19,G2,15.8,0.724410596578148
19,G2,15.9,0.7249861270942978
19,G2,16.0,0.7255611862665977
19,G2,16.1,0.7261357595692692
19,G2,16.2,0.7267098186998885
19,G2,16.3,0.727283400376574
19,G2,16.4,0.7278564887608668
19,G2,16.5,0.7284290711032771
19,G2,16.6,0.7290011582432012
19,G2,16.7,0.7295727506470396
19,G2,16.8,0.7301438414933082
19,G2,16.9,0.7307144186533399
19,G2,17.0,0.731284506114998
19,G2,17.1,0.7318540913223603
19,G2,17.2,0.7324231478310345
19,G2,17.3,0.7329917148696086
19,G2,17.4,0.7335597776867397
19,G2,17.5,0.7341273088969673
19,G2,17.6,0.7346943410558777
19,G2,17.7,0.7352608621543713
19,G2,17.8,0.7358268601495246
19,G2,17.9,0.7363923409383626
19,G2,18.0,0.7369573108489447
19,G2,18.1,0.7375217622433498
19,G2,18.2,0.7380856769954192
19,G2,18.3,0.7386490861891227
19,G2,18.4,0.7392119770452523
19,G2,18.5,0.7397743176872726
19,G2,18.6,0.7403361509583426
19,G2,18.7,0.7408974606022103
19,G2,18.8,0.7414582246533222
19,G2,18.9,0.7420184674568202
19,G2,19.0,0.7425781815237352
19,G2,19.1,0.7431373579232482
19,G2,19.2,0.7436959932717044
19,G2,19.3,0.7442541047729756
19,G2,19.4,0.7448116802851215
19,G2,19.5,0.745368696604666
19,G2,19.6,0.7459251926405357
19,G2,19.7,0.7464811531742915
19,G2,19.8,0.7470365448144916
19,G2,19.9,0.747591411736448
19,G2,20.0,0.7481457357090396
19,G2,20.1,0.7486995006905851
19,G2,20.2,0.7492527221213958
19,G2,20.3,0.7498053997976457
19,G2,20.4,0.7503575243443961
19,G2,20.5,0.7509090858974291
19,G2,20.6,0.7514601095247523
19,G2,20.7,0.7520105817620091
19,G2,20.8,0.7525604735077619
19,G2,20.9,0.7531098294610918
19,G2,21.0,0.7536586331861479
19,G2,21.1,0.7542068524455465
19,G2,21.2,0.7547545273962029
19,G2,21.3,0.755301643407068
19,G2,21.4,0.7558481854580356
19,G2,21.5,0.7563941638485037
19,G2,21.6,0.7569395831526562
19,G2,21.7,0.7574844357448391
19,G2,21.8,0.7580287035220109
19,G2,21.9,0.7585724195128649
19,G2,22.0,0.75911556970672
19,G2,22.1,0.7596581202798406
19,G2,22.2,0.7602001186021295
19,G2,22.3,0.7607415478245187
19,G2,22.4,0.761282380500582
19,G2,22.5,0.7618226480078174
19,G2,22.6,0.7623623409596212
